173130030|D-QU|102|8400|WHBHI|1000|DI0|120|001|2060402||||||
173130030|D-QU|102|8400|WHBHI|1000|DI0|120|001|2060403||||||
1731030|D-QU|102|1000|WHBHI|1000|DI0|120|001|2060501||||||
1731030|D-QU|102|2000|WHBHI|1000|DI0|120|001|2060701||||||
1731030|D-QU|102|2000|WHBHI|1000|DI0|120|001|2060702||||||
1731030|D-QU|102|2000|WHBHI|1000|DI0|120|001|2060703||||||
1731035|D-QU|101|21|WHBHI|1000|DI0|120|001|2070100||||||
058411800|D-QU|101|30|WHBHI|1000|DI0|120|001|2070200||||||
06143507|D-QU|102|1|WHBHI|1000|DI0|120|001|2070301||||||
0614176638|D-QU|102|15|WHBHI|1000|DI0|120|001|2070303||||||
0058607502|D-QU|102|30|WHBHI|1000|DI0|120|001|2070401||||||
0058607501|D-QU|102|50|WHBHI|1000|DI0|120|001|2070403||||||
062501|D-QU|102|5|WHBHI|1000|DI0|120|001|2070501||||||
WCC005|D-QU|101|1|WHBHI|1000|DI0|120|001|2080100||||||
08901087|D-QU|101|25|WHBHI|1000|DI0|120|001|2080200||||||
173130025|D-QU|102|2500|WHBHI|1000|DI0|120|001|2080501||||||
173130025|D-QU|102|8400|WHBHI|1000|DI0|120|001|2080502||||||
173130025|D-QU|102|8400|WHBHI|1000|DI0|120|001|2080503||||||
1731025|D-QU|102|600|WHBHI|1000|DI0|120|001|2080601||||||
1731025|D-QU|102|4400|WHBHI|1000|DI0|120|001|2080701||||||
1731025|D-QU|102|4400|WHBHI|1000|DI0|120|001|2080702||||||
1731025|D-QU|102|4400|WHBHI|1000|DI0|120|001|2080703||||||
RF1300|D-QU|101|1|WHBHI|1000|DI0|120|001|2090100||||||
61313505|D-QU|101|9|WHBHI|1000|DI0|120|001|2090200||||||
6132332|D-QU|102|1|WHBHI|1000|DI0|120|001|2090301||||||
613703|D-QU|102|3|WHBHI|1000|DI0|120|001|2090302||||||
61348204|D-QU|102|7|WHBHI|1000|DI0|120|001|2090303||||||
61364037|D-QU|102|1|WHBHI|1000|DI0|120|001|2090401||||||
61343408|D-QU|102|5|WHBHI|1000|DI0|120|001|2090402||||||
6134810|D-QU|102|1|WHBHI|1000|DI0|120|001|2090403||||||
613630400|D-QU|102|10|WHBHI|1000|DI0|120|001|2090502||||||
